NaN NaN 2022-04-06T11:17:40.9293184+01:00 
NaN NaN 2022-04-06T11:17:40.9911040+01:00 
NaN NaN 2022-04-06T11:17:41.0554368+01:00 
NaN NaN 2022-04-06T11:17:41.1219200+01:00 
NaN NaN 2022-04-06T11:17:41.1866880+01:00 
NaN NaN 2022-04-06T11:17:41.2688768+01:00 
NaN NaN 2022-04-06T11:17:41.3289856+01:00 
NaN NaN 2022-04-06T11:17:41.3911808+01:00 
NaN NaN 2022-04-06T11:17:41.4564736+01:00 
NaN NaN 2022-04-06T11:17:41.5203968+01:00 
NaN NaN 2022-04-06T11:17:41.5864192+01:00 
NaN NaN 2022-04-06T11:17:41.6662528+01:00 
NaN NaN 2022-04-06T11:17:41.7279104+01:00 
NaN NaN 2022-04-06T11:17:41.7921024+01:00 
NaN NaN 2022-04-06T11:17:41.8556672+01:00 
NaN NaN 2022-04-06T11:17:41.9190784+01:00 
NaN NaN 2022-04-06T11:17:41.9839104+01:00 
NaN NaN 2022-04-06T11:17:42.0628352+01:00 
NaN NaN 2022-04-06T11:17:42.1274752+01:00 
NaN NaN 2022-04-06T11:17:42.1908480+01:00 
NaN NaN 2022-04-06T11:17:42.2612096+01:00 
NaN NaN 2022-04-06T11:17:42.3213952+01:00 
NaN NaN 2022-04-06T11:17:42.3835776+01:00 
NaN NaN 2022-04-06T11:17:42.4657664+01:00 
NaN NaN 2022-04-06T11:17:42.5262976+01:00 
NaN NaN 2022-04-06T11:17:42.5936896+01:00 
NaN NaN 2022-04-06T11:17:42.6565120+01:00 
NaN NaN 2022-04-06T11:17:42.7194496+01:00 
NaN NaN 2022-04-06T11:17:42.7833472+01:00 
NaN NaN 2022-04-06T11:17:42.8478464+01:00 
NaN NaN 2022-04-06T11:17:42.9299072+01:00 
NaN NaN 2022-04-06T11:17:42.9902208+01:00 
NaN NaN 2022-04-06T11:17:43.0557184+01:00 
NaN NaN 2022-04-06T11:17:43.1209472+01:00 
NaN NaN 2022-04-06T11:17:43.1848960+01:00 
NaN NaN 2022-04-06T11:17:43.2500224+01:00 
NaN NaN 2022-04-06T11:17:43.3278592+01:00 
NaN NaN 2022-04-06T11:17:43.3953024+01:00 
NaN NaN 2022-04-06T11:17:43.4583040+01:00 
NaN NaN 2022-04-06T11:17:43.5236608+01:00 
NaN NaN 2022-04-06T11:17:43.5870592+01:00 
NaN NaN 2022-04-06T11:17:43.6483200+01:00 
NaN NaN 2022-04-06T11:17:43.7276288+01:00 
NaN NaN 2022-04-06T11:17:43.7926144+01:00 
NaN NaN 2022-04-06T11:17:43.8577792+01:00 
NaN NaN 2022-04-06T11:17:43.9202816+01:00 
NaN NaN 2022-04-06T11:17:43.9858304+01:00 
NaN NaN 2022-04-06T11:17:44.0490752+01:00 
NaN NaN 2022-04-06T11:17:44.1280000+01:00 
NaN NaN 2022-04-06T11:17:44.1982592+01:00 
NaN NaN 2022-04-06T11:17:44.2586752+01:00 
NaN NaN 2022-04-06T11:17:44.3195904+01:00 
NaN NaN 2022-04-06T11:17:44.3839360+01:00 
NaN NaN 2022-04-06T11:17:44.4548352+01:00 
NaN NaN 2022-04-06T11:17:44.5136128+01:00 
NaN NaN 2022-04-06T11:17:44.5936128+01:00 
NaN NaN 2022-04-06T11:17:44.6569728+01:00 
NaN NaN 2022-04-06T11:17:44.7195520+01:00 
NaN NaN 2022-04-06T11:17:44.7833856+01:00 
NaN NaN 2022-04-06T11:17:44.8519296+01:00 
NaN NaN 2022-04-06T11:17:44.9136384+01:00 
NaN NaN 2022-04-06T11:17:44.9951616+01:00 
NaN NaN 2022-04-06T11:17:45.0566528+01:00 
NaN NaN 2022-04-06T11:17:45.1192576+01:00 
NaN NaN 2022-04-06T11:17:45.1847168+01:00 
NaN NaN 2022-04-06T11:17:45.2471552+01:00 
NaN NaN 2022-04-06T11:17:45.3105664+01:00 
NaN NaN 2022-04-06T11:17:45.3908608+01:00 
NaN NaN 2022-04-06T11:17:45.4569472+01:00 
NaN NaN 2022-04-06T11:17:45.5186048+01:00 
NaN NaN 2022-04-06T11:17:45.5845632+01:00 
NaN NaN 2022-04-06T11:17:45.6491264+01:00 
NaN NaN 2022-04-06T11:17:45.7100800+01:00 
NaN NaN 2022-04-06T11:17:45.7760000+01:00 
NaN NaN 2022-04-06T11:17:45.8553984+01:00 
NaN NaN 2022-04-06T11:17:45.9188736+01:00 
NaN NaN 2022-04-06T11:17:45.9828352+01:00 
NaN NaN 2022-04-06T11:17:46.0467840+01:00 
NaN NaN 2022-04-06T11:17:46.1159936+01:00 
NaN NaN 2022-04-06T11:17:46.1764864+01:00 
NaN NaN 2022-04-06T11:17:46.2574976+01:00 
NaN NaN 2022-04-06T11:17:46.3195776+01:00 
NaN NaN 2022-04-06T11:17:46.3849472+01:00 
NaN NaN 2022-04-06T11:17:46.4465152+01:00 
NaN NaN 2022-04-06T11:17:46.5103104+01:00 
NaN NaN 2022-04-06T11:17:46.5763072+01:00 
NaN NaN 2022-04-06T11:17:46.6564480+01:00 
NaN NaN 2022-04-06T11:17:46.7209856+01:00 
NaN NaN 2022-04-06T11:17:46.7848064+01:00 
NaN NaN 2022-04-06T11:17:46.8488832+01:00 
NaN NaN 2022-04-06T11:17:46.9108736+01:00 
NaN NaN 2022-04-06T11:17:46.9769344+01:00 
NaN NaN 2022-04-06T11:17:47.0582912+01:00 
NaN NaN 2022-04-06T11:17:47.1212288+01:00 
NaN NaN 2022-04-06T11:17:47.1851136+01:00 
NaN NaN 2022-04-06T11:17:47.2488832+01:00 
NaN NaN 2022-04-06T11:17:47.3148288+01:00 
NaN NaN 2022-04-06T11:17:47.3750272+01:00 
NaN NaN 2022-04-06T11:17:47.4412288+01:00 
NaN NaN 2022-04-06T11:17:47.5207936+01:00 
NaN NaN 2022-04-06T11:17:47.5833472+01:00 
NaN NaN 2022-04-06T11:17:47.6471552+01:00 
NaN NaN 2022-04-06T11:17:47.7128320+01:00 
NaN NaN 2022-04-06T11:17:47.7750784+01:00 
NaN NaN 2022-04-06T11:17:47.8417536+01:00 
NaN NaN 2022-04-06T11:17:47.9214848+01:00 
NaN NaN 2022-04-06T11:17:47.9825664+01:00 
NaN NaN 2022-04-06T11:17:48.0488832+01:00 
NaN NaN 2022-04-06T11:17:48.1105664+01:00 
NaN NaN 2022-04-06T11:17:48.1742080+01:00 
NaN NaN 2022-04-06T11:17:48.2383488+01:00 
NaN NaN 2022-04-06T11:17:48.3218176+01:00 
NaN NaN 2022-04-06T11:17:48.3864064+01:00 
NaN NaN 2022-04-06T11:17:48.4473344+01:00 
NaN NaN 2022-04-06T11:17:48.5145856+01:00 
NaN NaN 2022-04-06T11:17:48.5754240+01:00 
NaN NaN 2022-04-06T11:17:48.6406528+01:00 
NaN NaN 2022-04-06T11:17:48.7052032+01:00 
NaN NaN 2022-04-06T11:17:48.7843584+01:00 
NaN NaN 2022-04-06T11:17:48.8471040+01:00 
NaN NaN 2022-04-06T11:17:48.9120000+01:00 
NaN NaN 2022-04-06T11:17:48.9742080+01:00 
NaN NaN 2022-04-06T11:17:49.0401408+01:00 
NaN NaN 2022-04-06T11:17:49.1055744+01:00 
NaN NaN 2022-04-06T11:17:49.1852672+01:00 
NaN NaN 2022-04-06T11:17:49.2464640+01:00 
NaN NaN 2022-04-06T11:17:49.3113344+01:00 
NaN NaN 2022-04-06T11:17:49.3774592+01:00 
NaN NaN 2022-04-06T11:17:49.4400768+01:00 
NaN NaN 2022-04-06T11:17:49.5028608+01:00 
NaN NaN 2022-04-06T11:17:49.5829248+01:00 
NaN NaN 2022-04-06T11:17:49.6480768+01:00 
NaN NaN 2022-04-06T11:17:49.7117696+01:00 
NaN NaN 2022-04-06T11:17:49.7769216+01:00 
NaN NaN 2022-04-06T11:17:49.8416896+01:00 
NaN NaN 2022-04-06T11:17:49.9048064+01:00 
NaN NaN 2022-04-06T11:17:49.9834880+01:00 
NaN NaN 2022-04-06T11:17:50.0480896+01:00 
NaN NaN 2022-04-06T11:17:50.1151360+01:00 
NaN NaN 2022-04-06T11:17:50.1764864+01:00 
NaN NaN 2022-04-06T11:17:50.2422144+01:00 
NaN NaN 2022-04-06T11:17:50.3063936+01:00 
NaN NaN 2022-04-06T11:17:50.3687552+01:00 
NaN NaN 2022-04-06T11:17:50.4493696+01:00 
NaN NaN 2022-04-06T11:17:50.5142912+01:00 
NaN NaN 2022-04-06T11:17:50.5747712+01:00 
NaN NaN 2022-04-06T11:17:50.6402944+01:00 
NaN NaN 2022-04-06T11:17:50.7047936+01:00 
NaN NaN 2022-04-06T11:17:50.7686784+01:00 
NaN NaN 2022-04-06T11:17:50.8473984+01:00 
NaN NaN 2022-04-06T11:17:50.9139712+01:00 
NaN NaN 2022-04-06T11:17:50.9765376+01:00 
NaN NaN 2022-04-06T11:17:51.0403712+01:00 
NaN NaN 2022-04-06T11:17:51.1033728+01:00 
NaN NaN 2022-04-06T11:17:51.1674112+01:00 
NaN NaN 2022-04-06T11:17:51.2477952+01:00 
NaN NaN 2022-04-06T11:17:51.3127680+01:00 
NaN NaN 2022-04-06T11:17:51.3782400+01:00 
NaN NaN 2022-04-06T11:17:51.4397952+01:00 
NaN NaN 2022-04-06T11:17:51.5035392+01:00 
NaN NaN 2022-04-06T11:17:51.5683200+01:00 
NaN NaN 2022-04-06T11:17:51.6505344+01:00 
NaN NaN 2022-04-06T11:17:51.7136000+01:00 
NaN NaN 2022-04-06T11:17:51.7778432+01:00 
NaN NaN 2022-04-06T11:17:51.8400640+01:00 
NaN NaN 2022-04-06T11:17:51.9051904+01:00 
NaN NaN 2022-04-06T11:17:51.9715328+01:00 
NaN NaN 2022-04-06T11:17:52.0311808+01:00 
NaN NaN 2022-04-06T11:17:52.1144960+01:00 
NaN NaN 2022-04-06T11:17:52.1764224+01:00 
NaN NaN 2022-04-06T11:17:52.2441088+01:00 
NaN NaN 2022-04-06T11:17:52.3040384+01:00 
NaN NaN 2022-04-06T11:17:52.3705216+01:00 
NaN NaN 2022-04-06T11:17:52.4320512+01:00 
NaN NaN 2022-04-06T11:17:52.5116160+01:00 
NaN NaN 2022-04-06T11:17:52.5814400+01:00 
NaN NaN 2022-04-06T11:17:52.6423808+01:00 
NaN NaN 2022-04-06T11:17:52.7041024+01:00 
NaN NaN 2022-04-06T11:17:52.7673344+01:00 
NaN NaN 2022-04-06T11:17:52.8338944+01:00 
NaN NaN 2022-04-06T11:17:52.9140608+01:00 
NaN NaN 2022-04-06T11:17:52.9784960+01:00 
NaN NaN 2022-04-06T11:17:53.0419968+01:00 
NaN NaN 2022-04-06T11:17:53.1044992+01:00 
NaN NaN 2022-04-06T11:17:53.1683968+01:00 
NaN NaN 2022-04-06T11:17:53.2330624+01:00 
NaN NaN 2022-04-06T11:17:53.2963712+01:00 
NaN NaN 2022-04-06T11:17:53.3761280+01:00 
NaN NaN 2022-04-06T11:17:53.4402048+01:00 
NaN NaN 2022-04-06T11:17:53.5099776+01:00 
NaN NaN 2022-04-06T11:17:53.5676928+01:00 
NaN NaN 2022-04-06T11:17:53.6311424+01:00 
NaN NaN 2022-04-06T11:17:53.6988032+01:00 
NaN NaN 2022-04-06T11:17:53.7789056+01:00 
NaN NaN 2022-04-06T11:17:53.8403072+01:00 
NaN NaN 2022-04-06T11:17:53.9063552+01:00 
NaN NaN 2022-04-06T11:17:53.9707008+01:00 
NaN NaN 2022-04-06T11:17:54.0344320+01:00 
NaN NaN 2022-04-06T11:17:54.0953856+01:00 
NaN NaN 2022-04-06T11:17:54.1761024+01:00 
NaN NaN 2022-04-06T11:17:54.2404864+01:00 
NaN NaN 2022-04-06T11:17:54.3044480+01:00 
NaN NaN 2022-04-06T11:17:54.3684352+01:00 
NaN NaN 2022-04-06T11:17:54.4339200+01:00 
NaN NaN 2022-04-06T11:17:54.4958464+01:00 
NaN NaN 2022-04-06T11:17:54.5755008+01:00 
NaN NaN 2022-04-06T11:17:54.6414336+01:00 
NaN NaN 2022-04-06T11:17:54.7048960+01:00 
NaN NaN 2022-04-06T11:17:54.7704064+01:00 
NaN NaN 2022-04-06T11:17:54.8344192+01:00 
NaN NaN 2022-04-06T11:17:54.8990848+01:00 
NaN NaN 2022-04-06T11:17:54.9614720+01:00 
NaN NaN 2022-04-06T11:17:55.0424192+01:00 
NaN NaN 2022-04-06T11:17:55.1063552+01:00 
NaN NaN 2022-04-06T11:17:55.1673344+01:00 
NaN NaN 2022-04-06T11:17:55.2325504+01:00 
NaN NaN 2022-04-06T11:17:55.2991232+01:00 
NaN NaN 2022-04-06T11:17:55.3622912+01:00 
NaN NaN 2022-04-06T11:17:55.4397568+01:00 
NaN NaN 2022-04-06T11:17:55.5038080+01:00 
NaN NaN 2022-04-06T11:17:55.5673472+01:00 
NaN NaN 2022-04-06T11:17:55.6323072+01:00 
NaN NaN 2022-04-06T11:17:55.6978048+01:00 
NaN NaN 2022-04-06T11:17:55.7678336+01:00 
NaN NaN 2022-04-06T11:17:55.8395520+01:00 
NaN NaN 2022-04-06T11:17:55.9040256+01:00 
NaN NaN 2022-04-06T11:17:55.9698688+01:00 
NaN NaN 2022-04-06T11:17:56.0345472+01:00 
NaN NaN 2022-04-06T11:17:56.0994816+01:00 
NaN NaN 2022-04-06T11:17:56.1629184+01:00 
NaN NaN 2022-04-06T11:17:56.2433792+01:00 
NaN NaN 2022-04-06T11:17:56.3066496+01:00 
NaN NaN 2022-04-06T11:17:56.4009600+01:00 
NaN NaN 2022-04-06T11:17:56.4311680+01:00 
NaN NaN 2022-04-06T11:17:56.5214592+01:00 
NaN NaN 2022-04-06T11:17:56.5595136+01:00 
NaN NaN 2022-04-06T11:17:56.6238848+01:00 
NaN NaN 2022-04-06T11:17:56.7057024+01:00 
NaN NaN 2022-04-06T11:17:56.7706368+01:00 
NaN NaN 2022-04-06T11:17:56.8324096+01:00 
NaN NaN 2022-04-06T11:17:56.8960128+01:00 
NaN NaN 2022-04-06T11:17:56.9630336+01:00 
NaN NaN 2022-04-06T11:17:57.0261120+01:00 
NaN NaN 2022-04-06T11:17:57.1039872+01:00 
NaN NaN 2022-04-06T11:17:57.1710592+01:00 
NaN NaN 2022-04-06T11:17:57.2315776+01:00 
NaN NaN 2022-04-06T11:17:57.2956800+01:00 
NaN NaN 2022-04-06T11:17:57.3594752+01:00 
NaN NaN 2022-04-06T11:17:57.4244224+01:00 
NaN NaN 2022-04-06T11:17:57.5062912+01:00 
NaN NaN 2022-04-06T11:17:57.5675648+01:00 
NaN NaN 2022-04-06T11:17:57.6361856+01:00 
NaN NaN 2022-04-06T11:17:57.6984320+01:00 
NaN NaN 2022-04-06T11:17:57.7606912+01:00 
NaN NaN 2022-04-06T11:17:57.8252416+01:00 
NaN NaN 2022-04-06T11:17:57.8879104+01:00 
NaN NaN 2022-04-06T11:17:57.9682816+01:00 
NaN NaN 2022-04-06T11:17:58.0315136+01:00 
NaN NaN 2022-04-06T11:17:58.0978688+01:00 
NaN NaN 2022-04-06T11:17:58.1598336+01:00 
NaN NaN 2022-04-06T11:17:58.2256384+01:00 
NaN NaN 2022-04-06T11:17:58.2883456+01:00 
NaN NaN 2022-04-06T11:17:58.3693440+01:00 
NaN NaN 2022-04-06T11:17:58.4336384+01:00 
NaN NaN 2022-04-06T11:17:58.4966272+01:00 
NaN NaN 2022-04-06T11:17:58.5604096+01:00 
NaN NaN 2022-04-06T11:17:58.6271872+01:00 
NaN NaN 2022-04-06T11:17:58.6903296+01:00 
NaN NaN 2022-04-06T11:17:58.7682688+01:00 
NaN NaN 2022-04-06T11:17:58.8341760+01:00 
NaN NaN 2022-04-06T11:17:58.8983808+01:00 
NaN NaN 2022-04-06T11:17:58.9611648+01:00 
NaN NaN 2022-04-06T11:17:59.0228992+01:00 
NaN NaN 2022-04-06T11:17:59.0918784+01:00 
NaN NaN 2022-04-06T11:17:59.1664640+01:00 
NaN NaN 2022-04-06T11:17:59.2329472+01:00 
NaN NaN 2022-04-06T11:17:59.2950144+01:00 
NaN NaN 2022-04-06T11:17:59.3597824+01:00 
NaN NaN 2022-04-06T11:17:59.4239232+01:00 
NaN NaN 2022-04-06T11:17:59.4905728+01:00 
NaN NaN 2022-04-06T11:17:59.5516288+01:00 
NaN NaN 2022-04-06T11:17:59.6324352+01:00 
NaN NaN 2022-04-06T11:17:59.6956416+01:00 
NaN NaN 2022-04-06T11:17:59.7599104+01:00 
NaN NaN 2022-04-06T11:17:59.8274304+01:00 
NaN NaN 2022-04-06T11:17:59.8882176+01:00 
NaN NaN 2022-04-06T11:17:59.9539072+01:00 
NaN NaN 2022-04-06T11:18:00.0323072+01:00 
NaN NaN 2022-04-06T11:18:00.1037312+01:00 
NaN NaN 2022-04-06T11:18:00.1606528+01:00 
NaN NaN 2022-04-06T11:18:00.2237056+01:00 
NaN NaN 2022-04-06T11:18:00.2895616+01:00 
NaN NaN 2022-04-06T11:18:00.3557120+01:00 
NaN NaN 2022-04-06T11:18:00.4341376+01:00 
NaN NaN 2022-04-06T11:18:00.4983040+01:00 
NaN NaN 2022-04-06T11:18:00.5600000+01:00 
NaN NaN 2022-04-06T11:18:00.6263936+01:00 
NaN NaN 2022-04-06T11:18:00.6894208+01:00 
NaN NaN 2022-04-06T11:18:00.7514624+01:00 
NaN NaN 2022-04-06T11:18:00.8176000+01:00 
NaN NaN 2022-04-06T11:18:00.8983040+01:00 
NaN NaN 2022-04-06T11:18:00.9660032+01:00 
NaN NaN 2022-04-06T11:18:01.0241792+01:00 
NaN NaN 2022-04-06T11:18:01.0884352+01:00 
NaN NaN 2022-04-06T11:18:01.1516288+01:00 
NaN NaN 2022-04-06T11:18:01.2191872+01:00 
NaN NaN 2022-04-06T11:18:01.3020160+01:00 
NaN NaN 2022-04-06T11:18:01.3623936+01:00 
NaN NaN 2022-04-06T11:18:01.4251776+01:00 
NaN NaN 2022-04-06T11:18:01.4877696+01:00 
NaN NaN 2022-04-06T11:18:01.5528192+01:00 
NaN NaN 2022-04-06T11:18:01.6155904+01:00 
NaN NaN 2022-04-06T11:18:01.7019520+01:00 
NaN NaN 2022-04-06T11:18:01.7593472+01:00 
NaN NaN 2022-04-06T11:18:01.8240256+01:00 
NaN NaN 2022-04-06T11:18:01.8905472+01:00 
NaN NaN 2022-04-06T11:18:01.9522944+01:00 
NaN NaN 2022-04-06T11:18:02.0168448+01:00 
NaN NaN 2022-04-06T11:18:02.1003648+01:00 
NaN NaN 2022-04-06T11:18:02.1624448+01:00 
NaN NaN 2022-04-06T11:18:02.2238080+01:00 
NaN NaN 2022-04-06T11:18:02.2873728+01:00 
NaN NaN 2022-04-06T11:18:02.3544192+01:00 
NaN NaN 2022-04-06T11:18:02.4191104+01:00 
NaN NaN 2022-04-06T11:18:02.4790400+01:00 
NaN NaN 2022-04-06T11:18:02.5618816+01:00 
NaN NaN 2022-04-06T11:18:02.6264832+01:00 
NaN NaN 2022-04-06T11:18:02.6914688+01:00 
NaN NaN 2022-04-06T11:18:02.7525120+01:00 
NaN NaN 2022-04-06T11:18:02.8154240+01:00 
NaN NaN 2022-04-06T11:18:02.8808320+01:00 
NaN NaN 2022-04-06T11:18:02.9605632+01:00 
NaN NaN 2022-04-06T11:18:03.0273280+01:00 
NaN NaN 2022-04-06T11:18:03.0878208+01:00 
NaN NaN 2022-04-06T11:18:03.1515264+01:00 
NaN NaN 2022-04-06T11:18:03.2175872+01:00 
NaN NaN 2022-04-06T11:18:03.2797056+01:00 
NaN NaN 2022-04-06T11:18:03.3593856+01:00 
NaN NaN 2022-04-06T11:18:03.4243328+01:00 
NaN NaN 2022-04-06T11:18:03.5087232+01:00 
NaN NaN 2022-04-06T11:18:03.5565696+01:00 
NaN NaN 2022-04-06T11:18:03.6169472+01:00 
NaN NaN 2022-04-06T11:18:03.6881792+01:00 
NaN NaN 2022-04-06T11:18:03.7614464+01:00 
NaN NaN 2022-04-06T11:18:03.8236032+01:00 
NaN NaN 2022-04-06T11:18:03.8894848+01:00 
NaN NaN 2022-04-06T11:18:03.9518464+01:00 
NaN NaN 2022-04-06T11:18:04.0181248+01:00 
NaN NaN 2022-04-06T11:18:04.0830080+01:00 
NaN NaN 2022-04-06T11:18:04.1465600+01:00 
NaN NaN 2022-04-06T11:18:04.2248192+01:00 
NaN NaN 2022-04-06T11:18:04.2893056+01:00 
NaN NaN 2022-04-06T11:18:04.3516928+01:00 
NaN NaN 2022-04-06T11:18:04.4188032+01:00 
NaN NaN 2022-04-06T11:18:04.4823296+01:00 
NaN NaN 2022-04-06T11:18:04.5435904+01:00 
NaN NaN 2022-04-06T11:18:04.6237184+01:00 
NaN NaN 2022-04-06T11:18:04.6903424+01:00 
NaN NaN 2022-04-06T11:18:04.7592064+01:00 
NaN NaN 2022-04-06T11:18:04.8188544+01:00 
NaN NaN 2022-04-06T11:18:04.8799872+01:00 
NaN NaN 2022-04-06T11:18:04.9448832+01:00 
NaN NaN 2022-04-06T11:18:05.0245888+01:00 
NaN NaN 2022-04-06T11:18:05.0911104+01:00 
NaN NaN 2022-04-06T11:18:05.1532032+01:00 
NaN NaN 2022-04-06T11:18:05.2178048+01:00 
NaN NaN 2022-04-06T11:18:05.2802176+01:00 
NaN NaN 2022-04-06T11:18:05.3434880+01:00 
NaN NaN 2022-04-06T11:18:05.4103680+01:00 
NaN NaN 2022-04-06T11:18:05.4900352+01:00 
NaN NaN 2022-04-06T11:18:05.5535488+01:00 
