2022-04-06T11:17:38.3951744+01:00 277.7939 429.9333 285.7941 427.6765 4871 
2022-04-06T11:17:38.4591104+01:00 282.6594 429.5869 289.0454 423.7727 4769 
2022-04-06T11:17:38.5231872+01:00 284.0917 427.625 289.4197 421.2716 4805 
2022-04-06T11:17:38.5875968+01:00 282.8257 429.1818 287.1923 421.6154 4872 
2022-04-06T11:17:38.6513536+01:00 284.5 425.5 283.75 417.875 4799 
2022-04-06T11:17:38.7299840+01:00 280.5442 426.9524 283.5 418 4730 
2022-04-06T11:17:38.7953792+01:00 280.5217 427.1087 282.1149 418.3218 4826 
2022-04-06T11:17:38.8593792+01:00 281.0078 426.8295 283.5 418.5 4825 
2022-04-06T11:17:38.9231616+01:00 282.9083 427.375 287.5 420 4644 
2022-04-06T11:17:38.9880064+01:00 NaN NaN NaN NaN 4570 
2022-04-06T11:17:39.0513152+01:00 NaN NaN 304.9667 417.9133 4705 
2022-04-06T11:17:39.1318144+01:00 310.5 425.2619 313.6541 418.912 4874 
2022-04-06T11:17:39.1950976+01:00 324.3846 423.6667 329.6723 417.2203 4716 
2022-04-06T11:17:39.2593792+01:00 336.6875 422.9375 340.1701 416.034 4771 
2022-04-06T11:17:39.3238016+01:00 NaN NaN 353.3462 414.3462 4810 
2022-04-06T11:17:39.3883776+01:00 368.4445 419.3889 368.1111 412.4127 4756 
2022-04-06T11:17:39.4516992+01:00 373.6871 420.9116 381.2576 415.3788 4818 
2022-04-06T11:17:39.5311744+01:00 377.1323 421.6614 386.5 418.8512 4810 
2022-04-06T11:17:39.5953792+01:00 380.0833 423.5774 389.841 423.0103 4698 
2022-04-06T11:17:39.6579584+01:00 385.2151 423.8817 394.5 424 4674 
2022-04-06T11:17:39.7234048+01:00 391.3333 425.6768 NaN NaN 4734 
2022-04-06T11:17:39.7879168+01:00 397.0196 425.7909 404 422.8333 4684 
2022-04-06T11:17:39.8516608+01:00 401.2148 426.437 407.9556 422.1 4766 
2022-04-06T11:17:39.9152512+01:00 402.5926 423.7852 407.3563 413.5057 4786 
2022-04-06T11:17:39.9958144+01:00 401.5555 418.9167 NaN NaN 4750 
2022-04-06T11:17:40.0593152+01:00 399.1048 413.6762 394.6036 401.7297 4907 
2022-04-06T11:17:40.1231872+01:00 396.5598 407.9057 391.1515 396.2289 4700 
2022-04-06T11:17:40.1884672+01:00 397.1111 401.1444 391.0493 389.6932 4788 
2022-04-06T11:17:40.2510720+01:00 394.5858 391.4647 387.1264 385.7011 4797 
2022-04-06T11:17:40.3146368+01:00 392.614 386.6754 384.7395 377.2797 4578 
2022-04-06T11:17:40.3949440+01:00 390.5037 379.9259 381.1555 371.0056 4702 
2022-04-06T11:17:40.4588672+01:00 386.7417 373.4167 378.122 364.4107 4693 
2022-04-06T11:17:40.5370112+01:00 383.3333 365.75 375.3201 355.1815 4663 
2022-04-06T11:17:40.5879808+01:00 381.1053 353.9649 374.375 346.9676 4827 
2022-04-06T11:17:40.6521216+01:00 382.7661 346.8012 374.8716 337.5874 4775 
2022-04-06T11:17:40.7154048+01:00 383.6941 343.8448 376.3173 333.4487 4810 
2022-04-06T11:17:40.7959040+01:00 381.5211 342.8826 375.4051 332.5615 4765 
2022-04-06T11:17:40.8600192+01:00 380.4598 337.4138 372.2012 328.3273 4960 
2022-04-06T11:17:40.9232256+01:00 373.688 331.5898 366.1197 322.8675 4774 
2022-04-06T11:17:40.9864448+01:00 370.4912 321.9737 361.8754 313.9218 4696 
2022-04-06T11:17:41.0510464+01:00 366.914 313.1828 358.1771 305.4375 4671 
2022-04-06T11:17:41.1152512+01:00 365.3854 308.625 356.3477 300.2644 4818 
2022-04-06T11:17:41.1793280+01:00 365.1809 307.6286 357.1667 297.9806 4820 
2022-04-06T11:17:41.2595072+01:00 364.5621 304.8431 357.5348 295.7399 4834 
2022-04-06T11:17:41.3248896+01:00 363.6995 299.5464 356.3333 291.8406 4814 
2022-04-06T11:17:41.3872896+01:00 361.2418 299.5555 353.2083 291.5625 4787 
2022-04-06T11:17:41.4512000+01:00 360.3333 300.1067 351.849 293.0104 4790 
2022-04-06T11:17:41.5163648+01:00 360.75 299.4773 349.407 294.7675 4741 
2022-04-06T11:17:41.5790720+01:00 359.0192 304.2115 348.9367 295.5 4849 
2022-04-06T11:17:41.6598528+01:00 360.5727 305.5983 357.784 295.2535 4741 
2022-04-06T11:17:41.7233792+01:00 367.7909 303.1438 366.8974 295.8974 4823 
2022-04-06T11:17:41.7874048+01:00 372.0284 304.695 379.1154 299.4615 4678 
2022-04-06T11:17:41.8515200+01:00 378.3566 306.4884 386.5 302.1667 4753 
2022-04-06T11:17:41.9150720+01:00 386.5 307.0729 NaN NaN 4728 
2022-04-06T11:17:41.9798656+01:00 395.954 309.2989 NaN NaN 4831 
2022-04-06T11:17:42.0591488+01:00 404.8039 307.9019 NaN NaN 4634 
2022-04-06T11:17:42.1233408+01:00 411.7483 311.864 NaN NaN 4708 
2022-04-06T11:17:42.1874048+01:00 414.9652 314.1144 426.8267 316.14 4829 
2022-04-06T11:17:42.2513408+01:00 415.2917 317.2963 428.2278 319.65 4737 
2022-04-06T11:17:42.3140480+01:00 413.9422 318.9689 428.1573 322.2172 4775 
2022-04-06T11:17:42.3795840+01:00 413.6515 319.9546 427.3137 322.0364 4831 
2022-04-06T11:17:42.4591360+01:00 411.4106 322.2927 425.1339 325.906 4778 
2022-04-06T11:17:42.5219456+01:00 408.7639 323.375 421.4392 330.1373 4742 
2022-04-06T11:17:42.5878272+01:00 411.625 324.8674 418.6667 333.0833 4852 
2022-04-06T11:17:42.6512896+01:00 414.8947 327.9386 412.0724 336.9348 4832 
2022-04-06T11:17:42.7153664+01:00 411.8889 330.8201 408.5 341.2 4715 
2022-04-06T11:17:42.7794304+01:00 409.2315 338.8796 407.5587 350.2488 4786 
2022-04-06T11:17:42.8431488+01:00 NaN NaN 405.4667 359.2 4695 
2022-04-06T11:17:42.9230464+01:00 403.4386 358.4035 NaN NaN 4881 
2022-04-06T11:17:42.9860992+01:00 402.0189 369.6101 405.6444 380.2889 4745 
2022-04-06T11:17:43.0512640+01:00 400.7222 380.8333 NaN NaN 4705 
2022-04-06T11:17:43.1152512+01:00 399.4314 393.5686 NaN NaN 4605 
2022-04-06T11:17:43.1795712+01:00 NaN NaN NaN NaN 4913 
2022-04-06T11:17:43.2424192+01:00 400.7556 413.7333 NaN NaN 4770 
2022-04-06T11:17:43.3242368+01:00 401.8965 422.2586 402.285 430.8358 4718 
2022-04-06T11:17:43.3874944+01:00 400.45 424.6889 403.3286 433.9531 4831 
2022-04-06T11:17:43.4518400+01:00 402.2469 423.3333 407.5882 433.7745 4783 
2022-04-06T11:17:43.5160320+01:00 404.4153 424.6503 410.7849 432.3548 4591 
2022-04-06T11:17:43.5798784+01:00 404.8102 421.6564 414.1982 427.5315 4745 
2022-04-06T11:17:43.6433664+01:00 406.2262 418.3214 415.3155 425.5476 4842 
2022-04-06T11:17:43.7233280+01:00 404.3781 416.398 414.3333 424.4741 4665 
2022-04-06T11:17:43.7883264+01:00 404.7952 416.7714 413.2333 424.6167 4645 
2022-04-06T11:17:43.8501504+01:00 404.8654 416.5064 410.3604 424.8739 4800 
2022-04-06T11:17:43.9160704+01:00 406.5577 417.391 408.9231 426.218 4840 
2022-04-06T11:17:43.9793024+01:00 406.1548 418.6131 405.3526 426.8205 4841 
2022-04-06T11:17:44.0433920+01:00 404.2031 416.2188 406.248 425.7132 4667 
2022-04-06T11:17:44.1232768+01:00 403.5294 416.6226 404.1717 426.1414 4723 
2022-04-06T11:17:44.1876224+01:00 402.0593 422.3185 398.7312 416.5054 4826 
2022-04-06T11:17:44.2517632+01:00 397.1667 419.8788 388.8774 423.6373 4683 
2022-04-06T11:17:44.3159552+01:00 393.4559 418.1618 384.6667 420.6528 4756 
2022-04-06T11:17:44.3794304+01:00 389.3833 417.5167 390.5 411.5 4791 
2022-04-06T11:17:44.4433280+01:00 389.6216 416.2433 380.7722 415.65 4877 
2022-04-06T11:17:44.5080704+01:00 391.1791 416.7164 381.5504 415.3333 4794 
2022-04-06T11:17:44.5879552+01:00 391.0667 415.1714 381.756 414.7679 4782 
2022-04-06T11:17:44.6512384+01:00 391.9836 413.8798 382.8143 414.8819 4891 
2022-04-06T11:17:44.7154304+01:00 392.0526 413.9006 383.1176 415.6961 4740 
2022-04-06T11:17:44.7794304+01:00 393.2275 414.8466 384.1302 416.3594 4844 
2022-04-06T11:17:44.8429312+01:00 397.394 414.606 386.9038 416.7182 4787 
2022-04-06T11:17:44.9080064+01:00 393.5714 415.1693 383.8724 414.1811 4992 
2022-04-06T11:17:44.9877504+01:00 389.0404 409.5252 382.4483 412.3046 4602 
2022-04-06T11:17:45.0514816+01:00 393.6398 409.2957 383.841 410.3897 4968 
2022-04-06T11:17:45.1147776+01:00 397.758 410.6667 387.625 413.4875 4797 
2022-04-06T11:17:45.1782656+01:00 393.5164 410.3427 385.159 412.9795 4886 
2022-04-06T11:17:45.2425472+01:00 394.4605 410.636 385.6325 412.8034 4842 
2022-04-06T11:17:45.3063296+01:00 397.9134 411.381 387.5638 414.3745 4877 
2022-04-06T11:17:45.3864576+01:00 396.4355 412.88 387.3896 414.751 4769 
2022-04-06T11:17:45.4505472+01:00 395.8055 411.5833 386.4718 413.9385 4863 
2022-04-06T11:17:45.5141248+01:00 395.509 410.3513 387.0406 413.4756 4860 
2022-04-06T11:17:45.5784064+01:00 395.3148 411.875 387.0252 413.6616 4864 
2022-04-06T11:17:45.6423040+01:00 395.3333 412.7422 387.697 414.7222 4815 
2022-04-06T11:17:45.7060224+01:00 395.6261 413.473 388.25 415.625 4984 
2022-04-06T11:17:45.7706112+01:00 396.7808 413.7443 389.615 416.6714 4742 
2022-04-06T11:17:45.8505600+01:00 397.4722 414.5046 391.1462 417.9181 4769 
2022-04-06T11:17:45.9145344+01:00 399.136 414.1711 391.8908 417.8793 4925 
2022-04-06T11:17:45.9784832+01:00 399.5931 413.0147 393.5699 418 4893 
2022-04-06T11:17:46.0422784+01:00 397.7794 413 391.7778 417.6818 4817 
2022-04-06T11:17:46.1064448+01:00 397.5503 415.0423 391.4218 418.2585 4923 
2022-04-06T11:17:46.1704576+01:00 399.6158 414.713 393.3276 418.5172 4889 
2022-04-06T11:17:46.2506624+01:00 399.4378 415.6667 392.8291 419.1197 4996 
2022-04-06T11:17:46.3151232+01:00 397.7883 413.554 391.4327 417.538 4796 
2022-04-06T11:17:46.3783808+01:00 398.7559 412.3474 391.9286 416.9643 4836 
2022-04-06T11:17:46.4424192+01:00 397.8055 413.7685 391.441 417.318 4886 
2022-04-06T11:17:46.5061504+01:00 399.0622 412.7333 392.4326 417.1773 4830 
2022-04-06T11:17:46.5719680+01:00 396.5297 413.5297 390.8693 417.4379 4922 
2022-04-06T11:17:46.6502144+01:00 397.6158 411.713 391.2804 416.8836 4777 
2022-04-06T11:17:46.7149312+01:00 397.5622 415.4428 391.078 417.8014 4837 
2022-04-06T11:17:46.7782656+01:00 399.5982 414.0411 392.1049 417.8889 4853 
2022-04-06T11:17:46.8422784+01:00 398.2512 413.3623 391.8476 418.1238 4931 
2022-04-06T11:17:46.9064064+01:00 395.5949 412.2974 390.6574 417.5278 4804 
2022-04-06T11:17:46.9702656+01:00 397.8109 411.4776 393.2857 417.6786 4872 
2022-04-06T11:17:47.0511488+01:00 399.277 414.8685 395.4633 420.6045 4829 
2022-04-06T11:17:47.1144064+01:00 398.7344 415.6458 395.7483 421.5986 5030 
2022-04-06T11:17:47.1784064+01:00 396.7077 415.4205 394.9667 421.4556 4844 
2022-04-06T11:17:47.2425088+01:00 399.3944 412.3944 395.6935 419.5968 4948 
2022-04-06T11:17:47.3072000+01:00 399.1689 412.8355 395.3781 419.8458 4840 
2022-04-06T11:17:47.3702528+01:00 397.8249 416.0283 393.043 419.957 4795 
2022-04-06T11:17:47.4341120+01:00 398.213 413.7824 395.2906 420.3504 4885 
2022-04-06T11:17:47.5142272+01:00 400.2239 414.1393 395.375 419.9375 4727 
2022-04-06T11:17:47.5791232+01:00 399.4324 417.4189 392.2708 418.625 4781 
2022-04-06T11:17:47.6426112+01:00 399.4589 414.2899 396.1242 420.6601 4703 
2022-04-06T11:17:47.7064448+01:00 398.4079 413.1623 395.6667 419.95 4687 
2022-04-06T11:17:47.7706752+01:00 397.8441 415.3548 393.8708 420.7007 4871 
2022-04-06T11:17:47.8344448+01:00 397.6103 415.1949 393.8257 420.8106 5020 
2022-04-06T11:17:47.9140352+01:00 393.4722 415.7222 NaN NaN 4891 
2022-04-06T11:17:47.9783424+01:00 391.4327 414.2047 389.7408 419.8148 4876 
2022-04-06T11:17:48.0422912+01:00 396.718 413.3487 390.2308 417.7885 4920 
2022-04-06T11:17:48.1062656+01:00 399.9737 409.9825 393.2611 417.5167 4851 
2022-04-06T11:17:48.1701632+01:00 400.4554 410.8498 395.4259 419.821 4792 
2022-04-06T11:17:48.2343424+01:00 395.3333 415.7744 389.1503 419.6536 4965 
2022-04-06T11:17:48.3149824+01:00 395.1039 414.606 387.9949 419.0103 4814 
2022-04-06T11:17:48.3796864+01:00 394.807 414.9737 387.5023 419.0365 4980 
2022-04-06T11:17:48.4431744+01:00 391.6667 416.3177 384.2778 417.6667 4852 
2022-04-06T11:17:48.5076864+01:00 388.9216 417.4019 382.4445 412.9333 4950 
2022-04-06T11:17:48.5716096+01:00 391.5274 415.9353 383.6979 414.2188 4793 
2022-04-06T11:17:48.6361216+01:00 394.8295 414.2132 386.0333 415.66 4854 
2022-04-06T11:17:48.7000192+01:00 399.0958 411.4792 389.7576 417.5252 4964 
2022-04-06T11:17:48.7799168+01:00 394.1487 414.446 385.3333 416.5167 4659 
2022-04-06T11:17:48.8433792+01:00 390.7654 414.1399 381.3133 415.8875 4852 
2022-04-06T11:17:48.9078528+01:00 388.7571 414.0333 376.3024 414.6048 4859 
2022-04-06T11:17:48.9701120+01:00 378.3672 412.57 367.9783 414.2428 4805 
2022-04-06T11:17:49.0361728+01:00 373.6991 412.5555 363.2811 413.9076 4849 
2022-04-06T11:17:49.0992768+01:00 373.0606 413.9041 360.7683 413.3049 4959 
2022-04-06T11:17:49.1794304+01:00 371.6614 411.3069 357.5425 411.0196 4859 
2022-04-06T11:17:49.2419840+01:00 364.9671 410.9859 351.2007 408.8738 4903 
2022-04-06T11:17:49.3079808+01:00 359.5423 408.7115 346.0378 406.5223 4961 
2022-04-06T11:17:49.3715840+01:00 353.2866 406.4503 339.2068 405.5833 4831 
2022-04-06T11:17:49.4353536+01:00 336.9394 405.606 323.415 404.9864 4763 
2022-04-06T11:17:49.4981376+01:00 325.9825 404.2807 313.2 405.4267 4782 
2022-04-06T11:17:49.5793792+01:00 NaN NaN NaN NaN 4886 
2022-04-06T11:17:49.6442880+01:00 297.55 405.9 NaN NaN 4911 
2022-04-06T11:17:49.7075584+01:00 284.3391 406.4483 272.644 408.3257 4831 
2022-04-06T11:17:49.7709696+01:00 271.8571 410.8191 260.3857 411.7476 4855 
2022-04-06T11:17:49.8357376+01:00 262.0699 408.9032 249.7968 411.6585 4709 
2022-04-06T11:17:49.9001344+01:00 250.7576 410 236.4741 414.6148 4764 
2022-04-06T11:17:49.9791488+01:00 238.5885 412.7031 228.2797 412.8659 4858 
2022-04-06T11:17:50.0433920+01:00 230.4568 412.9259 219.3958 414.684 4846 
2022-04-06T11:17:50.1067136+01:00 223.3881 416.3744 213.1465 419.1612 4825 
2022-04-06T11:17:50.1715200+01:00 217.3085 415.5423 207.6765 422.2843 4740 
2022-04-06T11:17:50.2360192+01:00 215.7244 416.5156 206.8954 425.6279 4889 
2022-04-06T11:17:50.2993536+01:00 217.2719 417.3246 208.5692 427.1384 4960 
2022-04-06T11:17:50.3633792+01:00 218.9531 416.5729 211.989 428.146 4741 
2022-04-06T11:17:50.4436352+01:00 221.7708 415.35 215.8944 427.5016 4771 
2022-04-06T11:17:50.5072512+01:00 222.991 416.7207 216.677 428.2096 4826 
2022-04-06T11:17:50.5715584+01:00 222.7533 418.4762 218.5816 430.1395 4830 
2022-04-06T11:17:50.6356224+01:00 222.2694 420.5662 222.4402 432.1761 4907 
2022-04-06T11:17:50.6993408+01:00 222.9799 421.9317 225.0806 434.5421 4754 
2022-04-06T11:17:50.7633408+01:00 224.0307 422.9605 226.6737 435.7719 4798 
2022-04-06T11:17:50.8432640+01:00 225.8116 423.2754 228.2409 436.8482 4883 
2022-04-06T11:17:50.9072256+01:00 225.9324 422.6216 228.25 436.5 4892 
2022-04-06T11:17:50.9715584+01:00 226.0249 425.4826 227.6508 439.3936 4865 
2022-04-06T11:17:51.0357632+01:00 226.1296 426 228.8451 439.9259 4964 
2022-04-06T11:17:51.0994304+01:00 226.4129 426.5323 230.2783 440.3139 4754 
2022-04-06T11:17:51.1635968+01:00 227.9146 429.4146 232.9145 442.8702 4862 
2022-04-06T11:17:51.2432896+01:00 230.4016 429.751 236.7328 442.2619 4880 
2022-04-06T11:17:51.3072896+01:00 235.6371 431.1688 242.1534 443.5634 4784 
2022-04-06T11:17:51.3718912+01:00 236.9578 429.5106 244.1955 441.7788 4909 
2022-04-06T11:17:51.4353280+01:00 238.7061 428.4035 244.6413 441.2603 4774 
2022-04-06T11:17:51.4994688+01:00 239.0794 427.5952 240.9028 441.868 4743 
2022-04-06T11:17:51.5633152+01:00 236.6768 426.3889 234.5864 440.5555 4941 
2022-04-06T11:17:51.6424832+01:00 232.032 428.1279 231.0201 442.6006 4815 
2022-04-06T11:17:51.7080448+01:00 230.6291 430.1596 230.0381 445.0508 4744 
2022-04-06T11:17:51.7723264+01:00 230.0392 430.5098 230.3681 444.8667 4771 
2022-04-06T11:17:51.8354176+01:00 231.2524 428.6381 230.2557 443.1392 5021 
2022-04-06T11:17:51.8995072+01:00 231.5195 427.394 229.4692 441.5128 4783 
2022-04-06T11:17:51.9622912+01:00 229.65 426.6667 222.9826 438.2493 5010 
2022-04-06T11:17:52.0275712+01:00 223.6119 423.1415 213.5682 426.3106 4916 
2022-04-06T11:17:52.1078656+01:00 220.9718 416.2723 212.8489 410.1822 4774 
2022-04-06T11:17:52.1721984+01:00 220.9894 407.0688 212.5 402.5 4772 
2022-04-06T11:17:52.2346496+01:00 219.3653 404.8858 209.9553 397.7904 4871 
2022-04-06T11:17:52.2993280+01:00 214.7407 399.3195 206.4579 392.3502 4809 
2022-04-06T11:17:52.3633280+01:00 213.3897 396.2206 204.9244 389.1111 4791 
2022-04-06T11:17:52.4273792+01:00 217.7544 396.0658 207.1905 388.3016 4754 
2022-04-06T11:17:52.5074176+01:00 218.4889 397.1778 212.7018 387.1123 4776 
2022-04-06T11:17:52.5722112+01:00 222.8356 397.2968 217.2477 386.9414 5087 
2022-04-06T11:17:52.6355968+01:00 224.702 398.0303 219.6417 387.3583 4852 
2022-04-06T11:17:52.6996480+01:00 224.724 393.9219 219.671 385.9654 4976 
2022-04-06T11:17:52.7633280+01:00 225.3897 394.5587 222.7944 386.4167 4780 
2022-04-06T11:17:52.8276864+01:00 226.6828 398.0645 223.2886 388.6318 4887 
2022-04-06T11:17:52.9074560+01:00 227.1579 401.4737 223.7559 389.7934 4948 
2022-04-06T11:17:52.9717504+01:00 226.2072 405.3513 224.7 391.8857 4697 
2022-04-06T11:17:53.0356224+01:00 227.5281 400.3853 226.9773 389.3977 4976 
2022-04-06T11:17:53.0994560+01:00 231.7048 398.0857 231.7056 387.0996 4852 
2022-04-06T11:17:53.1624448+01:00 235.8559 395.3243 236.3511 383.9681 4811 
2022-04-06T11:17:53.2274560+01:00 240.1598 387.1598 241.2008 375.4432 4908 
2022-04-06T11:17:53.2915328+01:00 247.0215 377.0054 246.8667 366.7413 4702 
2022-04-06T11:17:53.3714432+01:00 253.4685 369.5811 254.2 358.5733 5020 
2022-04-06T11:17:53.4361856+01:00 262.3775 361.9237 262.6783 352.3044 4903 
2022-04-06T11:17:53.4996352+01:00 270.8492 356.5873 273.5789 347.9386 4760 
2022-04-06T11:17:53.5633408+01:00 278.8445 354.5822 281.2096 346.732 4823 
2022-04-06T11:17:53.6274688+01:00 285.7562 355.7065 288.609 347.8354 4880 
2022-04-06T11:17:53.6919040+01:00 291.6872 354.7744 296.2276 347.9268 4783 
2022-04-06T11:17:53.7722752+01:00 299.3385 354 303.557 347.636 4921 
2022-04-06T11:17:53.8365952+01:00 307.4259 353.821 312.4143 347.6809 4919 
2022-04-06T11:17:53.8991232+01:00 315.3333 357.05 320.9502 351.9885 4888 
2022-04-06T11:17:53.9642496+01:00 322.4933 357.22 328.6804 350.4384 4936 
2022-04-06T11:17:54.0276736+01:00 333.5775 356.2206 338.8349 350.2921 4849 
2022-04-06T11:17:54.0912896+01:00 345.418 356.4603 350.2824 350.1759 5071 
2022-04-06T11:17:54.1709184+01:00 354.3483 355.5323 358.7863 348.9487 4906 
2022-04-06T11:17:54.2362624+01:00 362.5661 355.6085 366.0457 348.6256 4855 
2022-04-06T11:17:54.3000320+01:00 369.25 355.506 374.2222 351.0159 4794 
2022-04-06T11:17:54.3635072+01:00 371.1482 358.9445 364.0444 354.8889 4901 
2022-04-06T11:17:54.4261376+01:00 371.23 365.5211 363.7 361.8 4725 
2022-04-06T11:17:54.4920448+01:00 369.359 372.0513 361.625 369.5625 4873 
2022-04-06T11:17:54.5716480+01:00 364.9405 381.1905 NaN NaN 4856 
2022-04-06T11:17:54.6363648+01:00 364.4643 389.5357 NaN NaN 4954 
2022-04-06T11:17:54.6996096+01:00 365.4317 400.8962 365.2424 408.8081 5006 
2022-04-06T11:17:54.7631360+01:00 368.3438 408.1354 364.619 418.6667 4882 
